	avr_Col	avr_Kb	avr_FC	avr_DEG	OG	KO.id	KO.description
PSPTO_3498	3.4336641674259	4.30833100951671	-0.87466684209081	nonDEG	OG0002706	K03337	iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]
PSPTO_3499	3.69741253772645	4.13882400186574	-0.44141146413929	nonDEG	OG0001311	K03335	iolE; inosose dehydratase [EC:4.2.1.44]
PSPTO_3500	5.79212482182672	5.97083443095646	-0.17870960912974	nonDEG	OG0003027	K03338	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
PSPTO_3501	6.84042359986018	6.72230037420395	0.118123225656229	nonDEG	OG0001436		
PSPTO_3502	5.06274423476659	5.32421917753708	-0.261474942770491	nonDEG	OG0002745	K07027	glycosyltransferase 2 family protein
PSPTO_3503	6.89417019582019	5.88641260455183	1.00775759126836	up	OG0002744	K06131	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
PSPTO_3504	6.36890815959168	6.16871856962251	0.200189589969169	nonDEG	OG0001322	K18353	vanJ; vancomycin resistance protein VanJ
PSPTO_3505	3.7994514800327	4.65167509164725	-0.85222361161455	nonDEG	OG0000333	K12262	cybB; cytochrome b561
PSPTO_3506	5.6924007453731	4.47466671992976	1.21773402544334	up	OG0001869	K03783	punA; purine-nucleoside phosphorylase [EC:2.4.2.1]
PSPTO_3507	5.95325386500184	5.44640465363222	0.50684921136962	nonDEG	OG0000594	K01207	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
PSPTO_3508	6.8002710452323	7.06260743739623	-0.26233639216393	nonDEG	OG0000454		
PSPTO_3509	1.28069658553465	0.24425318181168	1.03644340372297	nonDEG			
PSPTO_3510	7.8331593793399	5.44788416517719	2.38527521416271	up	OG0000196	K01356	lexA; repressor LexA [EC:3.4.21.88]
PSPTO_3511	5.35045056125771	5.07960463395523	0.27084592730248	nonDEG	OG0002989	K13053	sulA; cell division inhibitor SulA
PSPTO_3512	6.9143794137985	7.76910697293488	-0.85472755913638	nonDEG	OG0003370		
PSPTO_3513	4.53344246214169	4.78578981149298	-0.25234734935129	nonDEG	OG0002988		
PSPTO_3514	8.5284011465004	8.16105425978066	0.367346886719741	nonDEG	OG0001040	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
PSPTO_3515	4.23633563046332	3.20023154827263	1.03610408219069	nonDEG	OG0002421		
PSPTO_3516	6.20783323030675	5.1211727269572	1.08666050334955	up	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
PSPTO_3517	7.30786118546551	5.59690405717854	1.71095712828697	up	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
PSPTO_3518	3.76547733533645	4.29477189737448	-0.52929456203803	nonDEG			
PSPTO_3519	2.88459282849756	3.10770378218968	-0.22311095369212	nonDEG	OG0002987		
PSPTO_3520	6.02586418477824	6.98495621518653	-0.95909203040829	nonDEG	OG0000149	K06149	uspA; universal stress protein A
PSPTO_3521	9.04749221074648	7.88022297773568	1.1672692330108	up	OG0000193	K15738	uup; ABC transport system ATP-binding/permease protein
PSPTO_3522	7.80493604661164	8.56381034091005	-0.75887429429841	nonDEG	OG0000296	K08309	slt; soluble lytic murein transglycosylase [EC:4.2.2.-]
PSPTO_3523	5.66220197210109	5.65382768477931	0.00837428732177958	nonDEG	OG0002122	K07140	uncharacterized protein
PSPTO_3524	4.82689605563359	6.13838648231612	-1.31149042668253	down	OG0000445	K03415	cheV; two-component system, chemotaxis family, chemotaxis protein CheV
PSPTO_3525	6.15406640311762	6.9419517285111	-0.787885325393479	nonDEG	OG0003245		
PSPTO_3526	6.72143325680185	8.41116336626225	-1.6897301094604	down	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
PSPTO_3527	2.4460617071102	3.24013048756408	-0.79406878045388	nonDEG	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
PSPTO_3529	5.78181148112424	7.23746598076622	-1.45565449964198	down	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
PSPTO_3530	5.82126172664875	6.72344353562779	-0.90218180897904	nonDEG	OG0000235	K00971	manC; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
PSPTO_3531	3.08090298220281	4.26418089947684	-1.18327791727403	down	OG0000327	K01991	wza; polysaccharide biosynthesis/export protein
PSPTO_3532	5.27849293894952	6.80990354778568	-1.53141060883616	down	OG0004354	K20998	pslE; polysaccharide biosynthesis protein PslE
PSPTO_3533	3.73162919265409	4.55881669550058	-0.82718750284649	nonDEG	OG0003074	K20999	pslF; polysaccharide biosynthesis protein PslF
PSPTO_3534	5.20452299419177	6.44798229649768	-1.24345930230591	down	OG0004355	K21000	pslG; polysaccharide biosynthesis protein PslG
PSPTO_3535	4.09508875174039	5.77976674586685	-1.68467799412646	down	OG0003888	K21001	pslH; polysaccharide biosynthesis protein PslH
PSPTO_3536	3.17568544429233	4.89185400697124	-1.71616856267891	down	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
PSPTO_3537	4.37915745910866	6.42417718597141	-2.04501972686275	down	OG0004356	K21003	pslJ; polysaccharide biosynthesis protein PslJ
PSPTO_3538	3.36643023329718	5.24322250341082	-1.87679227011364	down	OG0000121	K00661	maa; maltose O-acetyltransferase [EC:2.3.1.79]
PSPTO_3539	4.0262849866169	4.3741694861346	-0.347884499517701	nonDEG	OG0004924	K21004	pslK; polysaccharide biosynthesis protein PslK
PSPTO_3540	1.77669539949451	1.35742839074475	0.41926700874976	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_3542	4.9874945329479	2.76902819753439	2.21846633541351	up			
PSPTO_3543	4.00273630019044	4.1696982924096	-0.16696199221916	nonDEG	OG0003024		
PSPTO_3544	7.56941389911778	5.97629738608693	1.59311651303085	up	OG0003918		
PSPTO_3545	6.55376401642877	6.47444013671258	0.0793238797161893	nonDEG	OG0000403		
PSPTO_3546	3.17213024575632	1.75050165102102	1.4216285947353	nonDEG			
PSPTO_3547	3.95143652248791	3.63211919725441	0.3193173252335	nonDEG	OG0004293		
PSPTO_3548	7.81574157840294	7.83882727239784	-0.0230856939948998	nonDEG	OG0001218		
PSPTO_3549	6.29150486865819	6.46027222543898	-0.168767356780791	nonDEG	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
PSPTO_3550	6.6984391618656	8.41820915178148	-1.71976998991588	down	OG0002448	K01555	FAH; fumarylacetoacetase [EC:3.7.1.2]
PSPTO_3551	7.70615201770448	9.64587439558948	-1.939722377885	down	OG0001821	K00451	HGD; homogentisate 1,2-dioxygenase [EC:1.13.11.5]
PSPTO_3552	1.82270876320041	2.30671132032071	-0.4840025571203	nonDEG	OG0003012		
PSPTO_3553	7.40485501050021	8.78722791350177	-1.38237290300156	down	OG0000541	K00457	HPD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
PSPTO_3554	9.22317072948185	10.670711593436	-1.44754086395415	down	OG0002206		
PSPTO_3555	4.58003965263338	5.92333410527143	-1.34329445263805	down	OG0000229	K00104	glcD; glycolate oxidase [EC:1.1.3.15]
PSPTO_3556	1.9673645223191	2.92987808797979	-0.96251356566069	nonDEG	OG0003101	K11472	glcE; glycolate oxidase FAD binding subunit
PSPTO_3558	4.27663632352759	3.3136795529975	0.962956770530091	nonDEG	OG0000885		
PSPTO_3559	6.19771100644931	5.41867344221828	0.779037564231031	nonDEG	OG0001524	K01638	aceB; malate synthase [EC:2.3.3.9]
PSPTO_3560	1.68698696038137	3.14980075388933	-1.46281379350796	down			
PSPTO_3561	4.05467511945378	3.20113436194357	0.85354075751021	nonDEG	OG0000798		
PSPTO_3563	7.2964147178769	6.54459397021725	0.751820747659649	nonDEG	OG0001144	K06145	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
PSPTO_3564	10.3600641278245	5.70980292822375	4.65026119960075	up	OG0001707	K00851	E2.7.1.12; gluconokinase [EC:2.7.1.12]
PSPTO_3565	9.26912648238469	6.00686716907194	3.26225931331275	up	OG0000349	K03299	TC.GNTP; gluconate:H+ symporter, GntP family
PSPTO_3566	6.81502754635596	7.7241020516005	-0.90907450524454	nonDEG	OG0000411	K03563	csrA; carbon storage regulator
PSPTO_3569	2.97988935333287	5.44891392323392	-2.46902456990105	down	OG0001567		
PSPTO_3570	9.56195484762658	7.61952583379669	1.94242901382989	up	OG0003159		
PSPTO_3572	4.37056803208883	4.90699752217862	-0.53642949008979	nonDEG	OG0000709	K06889	uncharacterized protein
PSPTO_3573	1.57962987582401	4.14017113967438	-2.56054126385037	down	OG0000109		
PSPTO_3574	8.29574831181387	6.74294869164322	1.55279962017065	up	OG0000091	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_3575	6.26402641918617	5.72213335801954	0.54189306116663	nonDEG	OG0003778		
PSPTO_3576	7.67490113527768	7.07557562425503	0.59932551102265	nonDEG	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
PSPTO_3577	5.72219773667895	5.8216142627687	-0.0994165260897502	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_3578	2.97327358763365	5.09022732193594	-2.11695373430229	nonDEG	OG0002372		
PSPTO_3579	4.5782275435406	5.53664001697427	-0.95841247343367	nonDEG	OG0001202		
PSPTO_3580	5.56457135514447	5.82865135578261	-0.26408000063814	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_3581	2.6655411756448	2.95694619549359	-0.29140501984879	nonDEG	OG0003451		
PSPTO_3582	8.11622135134189	3.65558182684149	4.4606395245004	up	OG0000233	K03781	katE; catalase [EC:1.11.1.6]
PSPTO_3583	3.40577492551957	0.252636077162032	3.15313884835754	up	OG0000239	K06867	uncharacterized protein
PSPTO_3584	5.25156153486355	5.29808415498619	-0.0465226201226407	nonDEG	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
PSPTO_3586	4.07968633442795	3.38446208813837	0.69522424628958	nonDEG	OG0001574		
PSPTO_3587	3.69038712905223	4.94801462988438	-1.25762750083215	nonDEG	OG0001706		
PSPTO_3588	2.91375475331548	3.74014048453972	-0.82638573122424	nonDEG	OG0000518	K06998	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
PSPTO_3589	5.49191706773615	5.82224034831926	-0.33032328058311	nonDEG	OG0000685		
PSPTO_3590	4.67220751960531	5.2127032975553	-0.54049577794999	nonDEG	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
PSPTO_3591	6.23707538031405	6.78575093843218	-0.54867555811813	nonDEG	OG0000363	K05786	rarD; chloramphenicol-sensitive protein RarD
PSPTO_3592	5.50190785137967	5.8598627461637	-0.35795489478403	nonDEG	OG0000418	K06916	zapE; cell division protein ZapE
PSPTO_3593	7.53578716426628	6.98816320780755	0.54762395645873	nonDEG	OG0000619	K03321	TC.SULP; sulfate permease, SulP family
PSPTO_3594	4.86137825738231	5.58018604256844	-0.718807785186129	nonDEG	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
PSPTO_3595	3.3569639046298	3.03211002752426	0.32485387710554	nonDEG	OG0000273	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
PSPTO_3596	6.51513450292717	5.10938528182047	1.4057492211067	up	OG0002385	K07243	FTR; high-affinity iron transporter
PSPTO_3597	7.65689207029614	6.07108973022226	1.58580234007388	up	OG0001646	K07224	efeO; iron uptake system component EfeO
PSPTO_3598	6.33117587057716	4.46837415154921	1.86280171902795	up	OG0001962	K16301	efeB; deferrochelatase/peroxidase EfeB [EC:1.11.1.-]
PSPTO_3599	7.15566024227372	4.9849510270238	2.17070921524992	up	OG0001646	K07224	efeO; iron uptake system component EfeO
PSPTO_3600	1.18616549310622	1.58467779200043	-0.39851229889421	nonDEG	OG0001235	K00387	SUOX; sulfite oxidase [EC:1.8.3.1]
PSPTO_3601	2.21196376965257	2.53462893310619	-0.32266516345362	nonDEG	OG0003108		
PSPTO_3602	3.58811572782725	5.34377256359467	-1.75565683576742	down	OG0004634		
PSPTO_3603	4.18364315868855	4.35611827663777	-0.17247511794922	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_3604	4.33958149668995	4.79559529433825	-0.4560137976483	nonDEG	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
PSPTO_3605	4.58830726861393	4.87135827375374	-0.283051005139811	nonDEG	OG0003316		
PSPTO_3609	1.29370757821836	1.24202650825878	0.05168106995958	nonDEG	OG0007155	K04763	xerD; integrase/recombinase XerD
PSPTO_3615	2.3536541751292	3.62051498660732	-1.26686081147812	down	OG0003847		
PSPTO_3616	1.25219685585066	4.39245336697029	-3.14025651111963	down	OG0004390		
PSPTO_3617	2.41138551331233	1.25670543408157	1.15468007923076	nonDEG	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
PSPTO_3618	5.67551548869266	4.97115778122169	0.704357707470971	nonDEG	OG0001229		
PSPTO_3620	3.00804634467953	3.62126245133206	-0.61321610665253	nonDEG	OG0000555		
PSPTO_3621	5.90228874529495	4.60412106772988	1.29816767756507	up	OG0002765		
PSPTO_3624	5.75520734374576	6.12946627851852	-0.37425893477276	nonDEG	OG0001044	K10716	kch; voltage-gated potassium channel
PSPTO_3625	5.55880670386227	7.25370872985788	-1.69490202599561	down	OG0000503	K02048	cysP; sulfate transport system substrate-binding protein
PSPTO_3626	6.33136990802821	7.46103963287151	-1.1296697248433	down	OG0003387		
PSPTO_3628	3.65249730741257	3.76195441708574	-0.10945710967317	nonDEG	OG0001813	K02200	ccmH; cytochrome c-type biogenesis protein CcmH
PSPTO_3629	2.4766469217894	2.44040713906946	0.0362397827199401	nonDEG	OG0000110	K02199	ccmG; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
PSPTO_3630	3.78355438653813	4.63965243121506	-0.85609804467693	nonDEG	OG0001673	K02198	ccmF; cytochrome c-type biogenesis protein CcmF
PSPTO_3631	1.09809356001413	0.859246267182411	0.238847292831719	nonDEG	OG0001812	K02197	ccmE; cytochrome c-type biogenesis protein CcmE
PSPTO_3633	3.86096398380875	3.84025601272038	0.02070797108837	nonDEG	OG0001672	K02195	ccmC; heme exporter protein C
PSPTO_3634	4.67693306651734	4.95212902942398	-0.27519596290664	nonDEG	OG0001990	K02194	ccmB; heme exporter protein B
PSPTO_3635	5.95595041749324	4.46342081825481	1.49252959923843	up	OG0001426	K02193	ccmA; heme exporter protein A [EC:3.6.3.41]
PSPTO_3636	4.35252541079569	4.66437089842336	-0.31184548762767	nonDEG	OG0003386		
PSPTO_3637	3.63613518901107	4.42532301507152	-0.78918782606045	nonDEG	OG0002686	K04061	flhB2; flagellar biosynthesis protein
PSPTO_3638	5.68090718201747	7.92419083024951	-2.24328364823204	down	OG0000784	K06187	recR; recombination protein RecR
PSPTO_3639	4.85968397218369	4.61625761232948	0.243426359854211	nonDEG	OG0000006		
PSPTO_3640	2.83891043875211	2.82937222581044	0.00953821294167012	nonDEG	OG0004143		
PSPTO_3641	2.24065347581652	4.0551487767892	-1.81449530097268	down	OG0000186	K09022	ridA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
PSPTO_3644	3.02139278244648	2.93192211519777	0.08947066724871	nonDEG	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_3645	8.43420900556302	9.40336632529612	-0.969157319733101	nonDEG	OG0001251	K09747	uncharacterized protein
PSPTO_3646	9.4124231252439	9.70104209976978	-0.28861897452588	nonDEG	OG0000783	K02343	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
PSPTO_3647	3.25393483610865	3.87966395989362	-0.62572912378497	nonDEG	OG0003228		
PSPTO_3648	4.48351027109379	3.48922960368382	0.99428066740997	nonDEG	OG0002690	K01114	plc; phospholipase C [EC:3.1.4.3]
PSPTO_3650	6.57603875240219	8.25138671246011	-1.67534796005792	down	OG0002449	K07459	ybjD; putative ATP-dependent endonuclease of the OLD family
PSPTO_3654	2.4902998457254	4.05855132359943	-1.56825147787403	nonDEG	OG0001850	K00657	speG; diamine N-acetyltransferase [EC:2.3.1.57]
PSPTO_3655	6.69539984937831	5.86926076173236	0.82613908764595	nonDEG	OG0002586		
PSPTO_3656	5.88393785151831	5.75754482710059	0.12639302441772	nonDEG	OG0000692	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
PSPTO_3657	8.22281943104094	8.2304269922592	-0.00760756121826134	nonDEG	OG0001923	K03528	zipA; cell division protein ZipA
PSPTO_3658	7.52597178092183	7.6327292927141	-0.106757511792271	nonDEG	OG0001250	K03529	smc; chromosome segregation protein
PSPTO_3659	6.95156444952128	7.53285203236313	-0.58128758284185	nonDEG	OG0002883		
PSPTO_3660	5.57643494318544	8.15310065319044	-2.576665710005	down	OG0002585	K13481	xdhA; xanthine dehydrogenase small subunit [EC:1.17.1.4]
PSPTO_3661	6.72402049038113	8.11342015927374	-1.38939966889261	down	OG0002341	K13482	xdhB; xanthine dehydrogenase large subunit [EC:1.17.1.4]
PSPTO_3662	6.02134852529396	6.67067046970175	-0.64932194440779	nonDEG	OG0002584	K07402	xdhC; xanthine dehydrogenase accessory factor
PSPTO_3663	6.39190375845117	7.33472468086637	-0.9428209224152	nonDEG	OG0001619	K01487	E3.5.4.3; guanine deaminase [EC:3.5.4.3]
PSPTO_3664	6.62108393913568	6.99418301121442	-0.37309907207874	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
PSPTO_3665	4.03099042068652	4.84203631626409	-0.811045895577569	nonDEG	OG0001139	K07127	uraH; 5-hydroxyisourate hydrolase [EC:3.5.2.17]
PSPTO_3666	6.50320748702829	6.79017999919977	-0.28697251217148	nonDEG	OG0001628	K16842	hpxB; allantoinase [EC:3.5.2.5]
PSPTO_3667	5.57701508742243	5.69276592293661	-0.115750835514181	nonDEG	OG0001937	K13485	PRHOXNB; 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97]
PSPTO_3668	6.54598615983916	6.75862865361125	-0.212642493772091	nonDEG	OG0002890	K01477	alc; allantoicase [EC:3.5.3.4]
PSPTO_3669	3.94983093426927	3.69927111556662	0.25055981870265	nonDEG	OG0002349	K01483	allA; ureidoglycolate lyase [EC:4.3.2.3]
PSPTO_3670	6.4129525668632	7.14734549619325	-0.73439292933005	nonDEG	OG0002889		
PSPTO_3671	5.06567977257105	5.41546824199692	-0.34978846942587	nonDEG	OG0001752		
PSPTO_3672	5.74816812013858	5.38004238725639	0.36812573288219	nonDEG	OG0001298	K09781	uncharacterized protein
PSPTO_3674	4.40986397112944	4.97862386693748	-0.56875989580804	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
PSPTO_3675	4.15146153538624	3.21631847988546	0.93514305550078	nonDEG	OG0000706	K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
PSPTO_3676	4.08200686257851	3.92792992152473	0.15407694105378	nonDEG	OG0003668		
PSPTO_3677	4.73404497765072	4.52707066370551	0.20697431394521	nonDEG	OG0001729		
PSPTO_3678	6.49222646489407	6.49137385840547	0.000852606488600749	nonDEG	OG0000254		
PSPTO_3680	6.24723551523204	6.91557755573659	-0.66834204050455	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_3682	3.60237083844634	3.78865290335685	-0.18628206491051	nonDEG	OG0002531		
PSPTO_3683	3.82987738762944	5.72446664273406	-1.89458925510462	down	OG0001683		
PSPTO_3685	4.31457813738333	4.9541402041599	-0.639562066776571	nonDEG	OG0006421	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_3686	4.85325205121231	4.57895572970431	0.274296321508	nonDEG	OG0000571		
PSPTO_3687	7.42468742655549	5.19729257036614	2.22739485618935	up	OG0000697		
PSPTO_3688	7.28327422616387	6.30087153014667	0.982402696017201	nonDEG	OG0003285		
PSPTO_3689	5.97261406940972	7.02078218007103	-1.04816811066131	down	OG0001871	K06876	deoxyribodipyrimidine photolyase-related protein
PSPTO_3690	4.48321066321723	6.11971376375222	-1.63650310053499	down	OG0004909		
PSPTO_3691	5.54041080943724	7.11031750890251	-1.56990669946527	down	OG0003493		
PSPTO_3692	4.9664405515245	4.57588866590235	0.39055188562215	nonDEG	OG0000198	K16088	TC.FEV.OM1; outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid
PSPTO_3693	6.08123806067265	6.37668950338045	-0.2954514427078	nonDEG			
PSPTO_3694	5.58687984222519	5.38895359434922	0.197926247875969	nonDEG	OG0000146	K05349	bglX; beta-glucosidase [EC:3.2.1.21]
PSPTO_3695	5.42831362298054	5.18509284058957	0.24322078239097	nonDEG	OG0000069	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
PSPTO_3696	5.53209542184211	6.44956096277792	-0.91746554093581	nonDEG	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
PSPTO_3698	4.75324265292048	4.82724965305196	-0.0740070001314805	nonDEG	OG0000417	K09017	rutR; TetR/AcrR family transcriptional regulator
PSPTO_3699	5.07476811283742	6.63962812409377	-1.56486001125635	down	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
