	MM_Col	MM_Kb	MM_FC	MM_DEG	OG	KO.id	KO.description
PSPTO_3345	6.84194445931604	7.10193490640059	-0.25999044708455	nonDEG	OG0000803	K01875	SARS; seryl-tRNA synthetase [EC:6.1.1.11]
PSPTO_3346	5.04100947535399	4.61174219357753	0.42926728177646	nonDEG	OG0000533	K06199	crcB; fluoride exporter
PSPTO_3347	8.60332140412416	8.33643357807326	0.266887826050899	nonDEG	OG0000802	K07478	ycaJ; putative ATPase
PSPTO_3348	5.45518433498468	5.93122890683706	-0.47604457185238	nonDEG	OG0001504	K03634	lolA; outer membrane lipoprotein carrier protein
PSPTO_3349	9.14268384633573	9.7301808966904	-0.587497050354671	nonDEG	OG0000389	K03466	ftsK; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
PSPTO_3350	4.86173351392811	3.97947716456308	0.88225634936503	nonDEG	OG0001386	K00684	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
PSPTO_3351	7.52744851285435	7.23996178877254	0.28748672408181	nonDEG	OG0001948	K21420	bpt; leucyl-tRNA---protein transferase [EC:2.3.2.29]
PSPTO_3352	9.16963740991184	9.87262060547187	-0.70298319556003	nonDEG	OG0000801	K02518	infA; translation initiation factor IF-1
PSPTO_3353	12.0814514838252	10.775600759442	1.3058507243832	up	OG0001764	K03694	clpA; ATP-dependent Clp protease ATP-binding subunit ClpA
PSPTO_3354	7.55746547046237	6.61789461040262	0.93957086005975	nonDEG	OG0001263	K06891	clpS; ATP-dependent Clp protease adaptor protein ClpS
PSPTO_3355	8.44865891024752	7.5081088091137	0.94055010113382	nonDEG	OG0000042	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
PSPTO_3356	10.0438146624659	10.235625565846	-0.1918109033801	nonDEG	OG0001503	K00031	IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
PSPTO_3357	3.54060487159194	3.51721156803625	0.0233933035556899	nonDEG	OG0001149	K12152	nudJ; phosphatase NudJ [EC:3.6.1.-]
PSPTO_3358	6.83821754457676	7.56678046755598	-0.72856292297922	nonDEG	OG0000800	K00566	mnmA; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
PSPTO_3359	6.58265606084635	6.8191495537898	-0.23649349294345	nonDEG	OG0002138	K07153	hflD; high frequency lysogenization protein
PSPTO_3360	9.11363156140088	9.36799094992343	-0.25435938852255	nonDEG	OG0001385	K01756	purB; adenylosuccinate lyase [EC:4.3.2.2]
PSPTO_3361	5.65001866218246	6.26229518148589	-0.61227651930343	nonDEG	OG0001947	K18850	ycfD; 50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47]
PSPTO_3362	3.49741820991265	3.7934346551074	-0.29601644519475	nonDEG	OG0000195	K02348	elaA; ElaA protein
PSPTO_3363	6.9597618563943	6.03504077299867	0.92472108339563	nonDEG	OG0003267		
PSPTO_3364	6.46659904010929	5.47733444306262	0.989264597046669	nonDEG	OG0001262	K01637	E4.1.3.1; isocitrate lyase [EC:4.1.3.1]
PSPTO_3365	7.80905273730693	8.4407586392277	-0.631705901920771	nonDEG	OG0001384	K00330	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
PSPTO_3366	7.8914459337077	7.90283110109926	-0.0113851673915599	nonDEG	OG0001383	K00331	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]
PSPTO_3367	9.26010610817998	9.24532691678643	0.0147791913935489	nonDEG	OG0001382	K13378	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]
PSPTO_3368	5.81888703577181	5.90126759727242	-0.0823805615006101	nonDEG	OG0000799	K00334	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]
PSPTO_3369	7.61502969161834	7.60882811737088	0.00620157424746015	nonDEG	OG0001381	K00335	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]
PSPTO_3370	9.32663883966567	9.36041287857817	-0.033774038912501	nonDEG	OG0001380	K00336	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
PSPTO_3371	7.35627384277122	7.51151984474882	-0.1552460019776	nonDEG	OG0001379	K00337	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
PSPTO_3372	8.46916129556004	8.5634733805005	-0.0943120849404604	nonDEG	OG0001261	K00338	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
PSPTO_3373	5.02894216120658	5.58325547550015	-0.554313314293569	nonDEG	OG0001378	K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]
PSPTO_3374	5.51645810125272	5.78187497354953	-0.26541687229681	nonDEG	OG0001377	K00340	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]
PSPTO_3375	8.23641868420778	8.58518080288337	-0.348762118675589	nonDEG	OG0001260	K00341	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]
PSPTO_3376	7.62463088978222	7.48142094229665	0.143209947485571	nonDEG	OG0001376	K00342	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
PSPTO_3377	8.77311594688125	9.46338745441547	-0.69027150753422	nonDEG	OG0001375	K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]
PSPTO_3378	4.13402191122893	3.81944512675594	0.31457678447299	nonDEG	OG0000431		
PSPTO_3379	6.78479546149368	5.5651810354178	1.21961442607588	up	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_3380	6.22598344792344	6.22025315032475	0.00573029759869037	nonDEG	OG0003073		
PSPTO_3381	4.02176124460533	3.67956616991824	0.342195074687091	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
PSPTO_3382	3.21156162224095	3.70812594271699	-0.49656432047604	nonDEG	OG0001109		
PSPTO_3383	1.30388147031794	1.59905459128389	-0.29517312096595	nonDEG	OG0001109		
PSPTO_3385	7.25357426303644	6.49641017670961	0.757164086326831	nonDEG	OG0000282		
PSPTO_3386	6.55654374661183	6.23837981040018	0.31816393621165	nonDEG	OG0004152		
PSPTO_3387	8.83944876615354	7.99130235527525	0.848146410878289	nonDEG			
PSPTO_3388	2.64131232166691	2.24858143967947	0.39273088198744	nonDEG	OG0002313	K06223	dam; DNA adenine methylase [EC:2.1.1.72]
PSPTO_3389	3.24680393823385	3.13769102983354	0.10911290840031	nonDEG	OG0002098	K03791	putative chitinase
PSPTO_3390	3.54368313632976	3.36886117463702	0.17482196169274	nonDEG	OG0003155	K06905	uncharacterized protein
PSPTO_3393	3.5595478293143	3.5237909582006	0.0357568711137	nonDEG	OG0005250		
PSPTO_3396	4.03195333977822	4.3602161068104	-0.32826276703218	nonDEG	OG0002823	K06907	uncharacterized protein
PSPTO_3397	3.62804281832788	3.16995232047694	0.45809049785094	nonDEG	OG0006070		
PSPTO_3398	4.00769739711707	4.07588931365363	-0.0681919165365601	nonDEG	OG0004777		
PSPTO_3399	1.94758068721621	1.62968195917893	0.31789872803728	nonDEG	OG0003151		
PSPTO_3402	2.98476475467772	3.44765203402309	-0.46288727934537	nonDEG	OG0004026		
PSPTO_3403	4.0608237175695	3.96809300136829	0.0927307162012099	nonDEG	OG0003650		
PSPTO_3404	1.92524077770217	1.69940761537759	0.22583316232458	nonDEG	OG0004029		
PSPTO_3407	3.89092833327029	4.73901342681654	-0.84808509354625	nonDEG	OG0004023		
PSPTO_3408	3.49524818325825	2.09015908393826	1.40508909931999	nonDEG	OG0004022		
PSPTO_3409	5.80194651594209	5.17049336612985	0.63145314981224	nonDEG	OG0003649		
PSPTO_3410	3.5933837011915	3.24897314763938	0.34441055355212	nonDEG	OG0004021		
PSPTO_3412	4.34606502168587	3.6623174114194	0.68374761026647	nonDEG	OG0004020		
PSPTO_3413	2.87992736473019	1.76478436165833	1.11514300307186	nonDEG	OG0004497		
PSPTO_3417	2.98172234448167	1.88989031922178	1.09183202525989	nonDEG			
PSPTO_3418	3.29633047843009	3.21008497800379	0.0862455004262999	nonDEG	OG0004508	K06919	putative DNA primase/helicase
PSPTO_3420	4.96267389880348	4.67883966256777	0.28383423623571	nonDEG	OG0005178		
PSPTO_3421	5.71082689120312	6.4164405280943	-0.70561363689118	nonDEG	OG0005675		
PSPTO_3422	3.91190018452721	3.74456001441985	0.16734017010736	nonDEG			
PSPTO_3423	2.33061323818582	1.42771749895745	0.90289573922837	nonDEG			
PSPTO_3424	3.81284385603724	3.20737354498225	0.60547031105499	nonDEG			
PSPTO_3426	3.76307342406708	3.06670648526793	0.69636693879915	nonDEG			
PSPTO_3427	4.61185040961775	3.9215926412641	0.69025776835365	nonDEG	OG0001442	K00558	DNMT1; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
PSPTO_3428	2.70808941607073	0.696388895192672	2.01170052087806	nonDEG	OG0005447		
PSPTO_3429	4.79522243534228	3.55644325861887	1.23877917672341	up	OG0001081	K07733	alpA; prophage regulatory protein
PSPTO_3430	7.51793512964848	8.92617382858118	-1.4082386989327	down	OG0001118	K01737	queD; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
PSPTO_3436	6.88263083081697	6.53750674825583	0.345124082561139	nonDEG	OG0001512		
PSPTO_3437	6.97322149305244	6.27202627344671	0.70119521960573	nonDEG	OG0001995	K01262	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
PSPTO_3438	2.43788980730166	1.86431889562342	0.57357091167824	nonDEG	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
PSPTO_3439	3.01382766810494	2.37784801937079	0.63597964873415	nonDEG	OG0000211	K02805	wecE; dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]
PSPTO_3440	2.16318933780548	2.76262100562646	-0.59943166782098	nonDEG	OG0004298		
PSPTO_3441	1.3884575374921	1.26074918342337	0.12770835406873	nonDEG	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
PSPTO_3443	3.59650813817801	2.05513468412743	1.54137345405058	nonDEG	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]
PSPTO_3445	4.58717608086065	4.5511013054276	0.0360747754330504	nonDEG	OG0004038	K16650	glft2; galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,5/1,6-galactofuranosyltransferase [EC:2.4.1.288]
PSPTO_3446	2.56319754176136	2.1839856062879	0.37921193547346	nonDEG	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
PSPTO_3448	2.93322712184578	3.70944162702778	-0.776214505182	nonDEG	OG0002296		
PSPTO_3449	2.52951346572386	2.96712985326373	-0.43761638753987	nonDEG	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
PSPTO_3451	1.58721963265658	1.35649030145618	0.2307293312004	nonDEG	OG0000720	K00299	ssuE; FMN reductase [EC:1.5.1.38]
PSPTO_3452	3.38135967326012	6.60201475149582	-3.2206550782357	down	OG0000456		
PSPTO_3453	2.46620235362934	1.67782552841962	0.78837682520972	nonDEG	OG0004524		
PSPTO_3454	3.517826846053	2.50690682140188	1.01092002465112	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_3455	6.37730946907239	8.4236701893854	-2.04636072031301	down	OG0000304	K01028	E2.8.3.5A; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
PSPTO_3456	4.76531097105716	6.43906437695193	-1.67375340589477	down	OG0000244	K01029	E2.8.3.5B; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
PSPTO_3457	6.30043618103312	7.42909910580082	-1.1286629247677	down	OG0002196	K02106	atoE; short-chain fatty acids transporter
PSPTO_3458	1.64234802828465	1.21632805905595	0.4260199692287	nonDEG	OG0003510		
PSPTO_3459	3.29248702330947	3.08768570841499	0.20480131489448	nonDEG	OG0004914		
PSPTO_3460	5.6222510174676	4.81288881903206	0.80936219843554	nonDEG	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
PSPTO_3461	5.69970054105863	4.57988856996713	1.1198119710915	up	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
PSPTO_3462	4.51453271208272	3.28123516377008	1.23329754831264	nonDEG	OG0001758	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_3463	7.90193347836297	8.17342361287691	-0.27149013451394	nonDEG	OG0002938	K00998	pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
PSPTO_3464	4.28104986943398	3.07202060348907	1.20902926594491	nonDEG	OG0000493	K01971	ligD; bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]
PSPTO_3465	4.27192620778482	3.52035627354643	0.75156993423839	nonDEG	OG0001014	K10979	ku; DNA end-binding protein Ku
PSPTO_3466	3.13679977688107	1.43588542210558	1.70091435477549	nonDEG	OG0000124	K04091	ssuD; alkanesulfonate monooxygenase [EC:1.14.14.5]
PSPTO_3467	3.05423169688172	2.83628943264803	0.21794226423369	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_3468	5.35886747582788	4.90535809896449	0.453509376863391	nonDEG	OG0001946		
PSPTO_3469	5.27855728962226	5.30863884914225	-0.0300815595199904	nonDEG	OG0000016	K07729	putative transcriptional regulator
PSPTO_3470	2.60040628250862	3.10401273095067	-0.50360644844205	nonDEG	OG0001007		
PSPTO_3471	6.2636297721202	7.32230506610717	-1.05867529398697	down	OG0001374	K05559	phaA; multicomponent K+:H+ antiporter subunit A
PSPTO_3472	1.13154858970891	2.71098667160408	-1.57943808189517	nonDEG	OG0001373	K05560	phaC; multicomponent K+:H+ antiporter subunit C
PSPTO_3473	5.10883003707654	5.83385001387921	-0.725019976802669	nonDEG	OG0001372	K05561	phaD; multicomponent K+:H+ antiporter subunit D
PSPTO_3474	2.99192771304008	2.77176451588807	0.22016319715201	nonDEG	OG0001371	K05562	phaE; multicomponent K+:H+ antiporter subunit E
PSPTO_3475	1.99984336592598	2.70478577956489	-0.70494241363891	nonDEG	OG0001370	K05563	phaF; multicomponent K+:H+ antiporter subunit F
PSPTO_3476	3.96133084362375	4.33051053592774	-0.36917969230399	nonDEG	OG0001369	K05564	phaG; multicomponent K+:H+ antiporter subunit G
PSPTO_3477	7.04331588312284	7.54708707423523	-0.503771191112389	nonDEG	OG0003441		
PSPTO_3478	7.11867332303596	6.37035890528135	0.74831441775461	nonDEG	OG0002020		
PSPTO_3479	4.00499840489569	3.46247583392352	0.54252257097217	nonDEG	OG0004531		
PSPTO_3480	7.54804357380608	7.23495219034997	0.31309138345611	nonDEG	OG0003440	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_3481	1.57010660782188	3.46065914562017	-1.89055253779829	down			
PSPTO_3482	4.70321935205257	4.72593948563758	-0.0227201335850102	nonDEG	OG0000208	K11904	vgrG; type VI secretion system secreted protein VgrG
PSPTO_3483	4.71365030902824	4.5936164087229	0.12003390030534	nonDEG	OG0005965		
PSPTO_3484	3.88605462110482	4.0458873356348	-0.15983271452998	nonDEG	OG0005964		
PSPTO_3485	8.15466918631983	7.81353860264389	0.341130583675941	nonDEG	OG0002502		
PSPTO_3487	7.54130306078305	9.20471738583249	-1.66341432504944	down	OG0000341	K06204	dksA; DnaK suppressor protein
PSPTO_3488	5.46716523481139	3.68646490543257	1.78070032937882	up	OG0000084	K10440	rbsC; ribose transport system permease protein
PSPTO_3489	6.21598900911135	3.55048569765048	2.66550331146087	up	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
PSPTO_3490	7.73907024912355	3.65492769428186	4.08414255484169	up	OG0000115	K10439	rbsB; ribose transport system substrate-binding protein
PSPTO_3492	6.02384958537385	5.17332927939241	0.85052030598144	nonDEG	OG0001067	K03810	mviM; virulence factor
PSPTO_3493	5.40863128562168	3.41994826982178	1.9886830157999	up	OG0004533	K06605	iolH; myo-inositol catabolism protein IolH
PSPTO_3494	7.04222700032771	5.50066563572726	1.54156136460045	up	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
PSPTO_3495	7.76693051330784	6.44338332206191	1.32354719124593	up	OG0002707	K03336	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
PSPTO_3496	4.83355195212948	3.16330323277665	1.67024871935283	up	OG0004329	K06606	iolI; 2-keto-myo-inositol isomerase [EC:5.3.99.11]
PSPTO_3497	5.54998793789165	4.29158472715399	1.25840321073766	up	OG0000324	K00140	mmsA; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
PSPTO_3498	5.92757028532528	3.11023585899748	2.8173344263278	up	OG0002706	K03337	iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]
PSPTO_3499	5.33445860668334	3.81226730640459	1.52219130027875	up	OG0001311	K03335	iolE; inosose dehydratase [EC:4.2.1.44]
PSPTO_3500	7.02219270479845	5.52447978720086	1.49771291759759	up	OG0003027	K03338	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
PSPTO_3501	7.16230092148912	6.88818782019706	0.27411310129206	nonDEG	OG0001436		
PSPTO_3502	5.4212066889925	5.37870098536954	0.0425057036229601	nonDEG	OG0002745	K07027	glycosyltransferase 2 family protein
PSPTO_3503	6.61985827269093	6.16758945778386	0.45226881490707	nonDEG	OG0002744	K06131	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
PSPTO_3504	6.69692848097423	6.76389428998988	-0.0669658090156497	nonDEG	OG0001322	K18353	vanJ; vancomycin resistance protein VanJ
PSPTO_3505	5.01027738199707	4.56715900071061	0.443118381286459	nonDEG	OG0000333	K12262	cybB; cytochrome b561
PSPTO_3506	5.2774666529827	4.82985704100715	0.44760961197555	nonDEG	OG0001869	K03783	punA; purine-nucleoside phosphorylase [EC:2.4.2.1]
PSPTO_3507	5.92616479670755	5.4623987575196	0.463766039187949	nonDEG	OG0000594	K01207	nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]
PSPTO_3508	7.23324813581466	7.03104116157249	0.20220697424217	nonDEG	OG0000454		
PSPTO_3509	1.92974843741578	0.0382879620354529	1.89146047538033	nonDEG			
PSPTO_3510	6.2724639323858	5.14727648482762	1.12518744755818	up	OG0000196	K01356	lexA; repressor LexA [EC:3.4.21.88]
PSPTO_3511	5.61126750387276	4.37681779542391	1.23444970844885	up	OG0002989	K13053	sulA; cell division inhibitor SulA
PSPTO_3512	7.15321182638635	7.70875693666078	-0.55554511027443	nonDEG	OG0003370		
PSPTO_3513	5.49506678406199	4.68262770957578	0.81243907448621	nonDEG	OG0002988		
PSPTO_3514	8.12567996249311	8.06995002789539	0.0557299345977214	nonDEG	OG0001040	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
PSPTO_3515	3.29896223019054	3.39569148332079	-0.0967292531302499	nonDEG	OG0002421		
PSPTO_3516	5.7336378775045	5.50726623420938	0.22637164329512	nonDEG	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
PSPTO_3517	6.61788873705086	6.0608884886192	0.557000248431661	nonDEG	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
PSPTO_3518	4.44617778288399	4.24372923730192	0.20244854558207	nonDEG			
PSPTO_3519	3.23948127174878	3.06339141027017	0.17608986147861	nonDEG	OG0002987		
PSPTO_3520	7.42421030980267	7.18326853105233	0.24094177875034	nonDEG	OG0000149	K06149	uspA; universal stress protein A
PSPTO_3521	6.94435059188948	7.78598613018813	-0.84163553829865	nonDEG	OG0000193	K15738	uup; ABC transport system ATP-binding/permease protein
PSPTO_3522	8.42793960120343	8.63898176431711	-0.21104216311368	nonDEG	OG0000296	K08309	slt; soluble lytic murein transglycosylase [EC:4.2.2.-]
PSPTO_3523	5.95517375888406	5.87190006609004	0.0832736927940196	nonDEG	OG0002122	K07140	uncharacterized protein
PSPTO_3524	7.45798045647449	6.08953805364823	1.36844240282626	up	OG0000445	K03415	cheV; two-component system, chemotaxis family, chemotaxis protein CheV
PSPTO_3525	7.78210056277614	6.97539287821777	0.80670768455837	nonDEG	OG0003245		
PSPTO_3526	8.39667637894302	8.52549069803175	-0.128814319088729	nonDEG	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
PSPTO_3527	4.17823931831179	3.22207542801219	0.9561638902996	nonDEG	OG0000307	K07029	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
PSPTO_3529	7.36018081399943	7.32536676074658	0.03481405325285	nonDEG	OG0000204	K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase
PSPTO_3530	7.20699026493558	6.67844914891644	0.528541116019141	nonDEG	OG0000235	K00971	manC; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
PSPTO_3531	5.60032325837815	4.91915692041044	0.68116633796771	nonDEG	OG0000327	K01991	wza; polysaccharide biosynthesis/export protein
PSPTO_3532	7.32541867760463	6.72323504163725	0.60218363596738	nonDEG	OG0004354	K20998	pslE; polysaccharide biosynthesis protein PslE
PSPTO_3533	4.62597922488613	4.62943239433355	-0.00345316944742002	nonDEG	OG0003074	K20999	pslF; polysaccharide biosynthesis protein PslF
PSPTO_3534	6.9157679489455	6.28137831486531	0.63438963408019	nonDEG	OG0004355	K21000	pslG; polysaccharide biosynthesis protein PslG
PSPTO_3535	6.19403638148781	5.27700275516787	0.91703362631994	nonDEG	OG0003888	K21001	pslH; polysaccharide biosynthesis protein PslH
PSPTO_3536	5.10506299486127	4.26398456694179	0.84107842791948	nonDEG	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
PSPTO_3537	6.82413457756681	6.43325873951462	0.390875838052191	nonDEG	OG0004356	K21003	pslJ; polysaccharide biosynthesis protein PslJ
