	flg_Col	flg_Kb	flg_FC	flg_DEG	OG	KO.id	KO.description
PSPTO_2832	3.39005916568844	2.82120042833623	0.56885873735221	nonDEG	OG0000308	K02004	ABC.CD.P; putative ABC transport system permease protein
PSPTO_2833	6.04640470190795	6.74027336937079	-0.69386866746284	nonDEG	OG0003257		
PSPTO_2834	4.3053400405898	4.55781809039233	-0.25247804980253	nonDEG	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
PSPTO_2835	5.01537164801901	6.06595928483198	-1.05058763681297	nonDEG			
PSPTO_2840	1.07201132540935	-0.398734931988514	1.47074625739786	nonDEG	OG0000138		
PSPTO_2841	1.51350422709126	3.35214139905165	-1.83863717196039	nonDEG	OG0005783		
PSPTO_2842	1.39525768970521	2.77534415826208	-1.38008646855687	nonDEG	OG0000379		
PSPTO_2843	4.437890506151	5.96947011671018	-1.53157961055918	down	OG0003274		
PSPTO_2844	2.35599275626185	1.36510530787128	0.99088744839057	nonDEG	OG0004245		
PSPTO_2845	5.55949088311848	4.92959056501615	0.62990031810233	nonDEG	OG0002237		
PSPTO_2846	5.86442495978383	3.94112735703785	1.92329760274598	up	OG0000091	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_2847	2.66617226503694	3.04552427323714	-0.3793520082002	nonDEG	OG0000020	K07506	AraC family transcriptional regulator
PSPTO_2849	2.56291826983374	-1.79679714801184	4.35971541784558	up	OG0001532		
PSPTO_2850	3.69601876521584	2.94364533722328	0.75237342799256	nonDEG	OG0000806	K09796	pccA; periplasmic copper chaperone A
PSPTO_2851	4.67946759010274	3.1288962338751	1.55057135622764	nonDEG	OG0000223	K07152	SCO1_2; protein SCO1/2
PSPTO_2852	1.70708571900467	0.84419091850835	0.86289480049632	nonDEG	OG0004245		
PSPTO_2853	5.68553375904562	4.62403580667078	1.06149795237484	nonDEG	OG0002708	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_2855	1.31663992478095	1.77682427239845	-0.4601843476175	nonDEG	OG0001657		
PSPTO_2856	7.77531262619772	10.2008515540946	-2.42553892789688	down	OG0004737		
PSPTO_2857	4.34764149596942	4.89243589407609	-0.544794398106671	nonDEG	OG0004737		
PSPTO_2858	1.09908646887459	2.76449066908775	-1.66540420021316	nonDEG	OG0002548		
PSPTO_2859	5.30264143035677	7.00619098186171	-1.70354955150494	down	OG0007187		
PSPTO_2860	1.49019640682508	3.5340549410034	-2.04385853417832	nonDEG	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
PSPTO_2863	2.77024110611224	3.96105502170576	-1.19081391559352	nonDEG	OG0000614	K11177	yagR; xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]
PSPTO_2864	3.84648928340416	4.24637226466783	-0.39988298126367	nonDEG	OG0000006		
PSPTO_2865	1.81268368470189	3.34993053795805	-1.53724685325616	nonDEG	OG0000234	K01607	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
PSPTO_2867	4.34980691192185	2.95579953222969	1.39400737969216	nonDEG	OG0001940	K05770	TSPO; translocator protein
PSPTO_2868	5.55398125678049	3.55388626688322	2.00009498989727	up	OG0004250		
PSPTO_2870	6.72730065097048	9.13899010022642	-2.41168944925594	down	OG0005779		
PSPTO_2871	6.68636083480571	8.16241096128976	-1.47605012648405	down	OG0005780		
PSPTO_2872	6.07989837398883	7.359664867269	-1.27976649328017	down	OG0005781		
PSPTO_2873	4.71697726982387	6.14998738108168	-1.43301011125781	down	OG0007660		
PSPTO_2874	4.36203245913977	5.56087214758292	-1.19883968844315	nonDEG	OG0007661		
PSPTO_2875	1.76826524284034	3.96500281248725	-2.19673756964691	down	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_2876	4.03539980107199	6.08196442443251	-2.04656462336052	down	OG0004280	K02004	ABC.CD.P; putative ABC transport system permease protein
PSPTO_2877	4.42934085823649	5.91769746640606	-1.48835660816957	down	OG0004279		
PSPTO_2878	5.52558146976724	6.18667505440224	-0.661093584635	nonDEG	OG0007662		
PSPTO_2879	1.01657149803207	4.26404276976062	-3.24747127172855	down	OG0007663		
PSPTO_2880	1.42331894830142	2.33777108225878	-0.91445213395736	nonDEG	OG0007664		
PSPTO_2883	4.76073144698262	1.61708464213612	3.1436468048465	up	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_2887	1.28113361155134	2.32062496311107	-1.03949135155973	nonDEG	OG0000179	K07481	transposase
PSPTO_2888	2.2755199019896	3.47718681849097	-1.20166691650137	nonDEG	OG0000035		
PSPTO_2893	6.42397426363984	7.82569582374253	-1.40172156010269	down	OG0003921		
PSPTO_2894	4.36405786769216	5.20345730734262	-0.83939943965046	nonDEG			
PSPTO_2895	8.64588460450008	6.16410080157814	2.48178380292194	up	OG0001435		
PSPTO_2896	6.49932686559584	6.45517661101289	0.0441502545829504	nonDEG	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
PSPTO_2897	3.216216500188	2.23547600352417	0.98074049666383	nonDEG	OG0004141		
PSPTO_2898	1.64876218513744	4.23232621493357	-2.58356402979613	down	OG0003134	K01854	glf; UDP-galactopyranose mutase [EC:5.4.99.9]
PSPTO_2899	3.12579400476723	2.48190410513044	0.64388989963679	nonDEG	OG0003615		
PSPTO_2900	3.7137907954665	4.32503410508064	-0.61124330961414	nonDEG	OG0000144	K01784	galE; UDP-glucose 4-epimerase [EC:5.1.3.2]
PSPTO_2901	5.05651701178744	5.33537072047043	-0.27885370868299	nonDEG	OG0000016	K07729	putative transcriptional regulator
PSPTO_2902	3.09570184911364	2.02088805210081	1.07481379701283	nonDEG	OG0001345	K07010	putative glutamine amidotransferase
PSPTO_2903	4.23773705737138	3.83864472469267	0.39909233267871	nonDEG	OG0003877		
PSPTO_2904	8.47106930922841	5.93773842164132	2.53333088758709	up	OG0000365	K03862	vanA; vanillate monooxygenase [EC:1.14.13.82]
PSPTO_2905	5.83073992429153	3.43405602480583	2.3966838994857	up	OG0000366	K03863	vanB; vanillate monooxygenase ferredoxin subunit
PSPTO_2906	4.77583974724603	4.15531680107812	0.62052294616791	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
PSPTO_2907	6.23950928510251	3.85829409061839	2.38121519448412	up	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
PSPTO_2908	7.79611910291504	4.24381243502295	3.55230666789209	up	OG0004241		
PSPTO_2909	2.47547237625663	2.79398653463725	-0.31851415838062	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_2910	1.54066158471139	2.15778929506926	-0.61712771035787	nonDEG	OG0000080		
PSPTO_2912	1.0516209920868	1.89442616293229	-0.84280517084549	nonDEG	OG0004226	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
PSPTO_2913	1.74403615418285	1.46899286598724	0.27504328819561	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
PSPTO_2914	1.40943549211378	0.875313247322928	0.534122244790852	nonDEG	OG0000026	K02029	ABC.PA.P; polar amino acid transport system permease protein
PSPTO_2917	2.96898133451659	2.03365718904007	0.93532414547652	nonDEG	OG0000416	K07160	UPF0271 protein
PSPTO_2921	1.60960864196575	2.00879714820987	-0.39918850624412	nonDEG	OG0000102	K01961	accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
PSPTO_2923	4.85066415435508	2.93120333277037	1.91946082158471	up	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_2925	1.91019629320038	0.68763359612815	1.22256269707223	nonDEG	OG0000116	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]
PSPTO_2927	1.41017686165533	2.39101110322281	-0.98083424156748	nonDEG	OG0000040		
PSPTO_2928	4.90628262930749	6.95880603753628	-2.05252340822879	down	OG0002932		
PSPTO_2929	5.75637231988828	6.09890262595288	-0.342530306064599	nonDEG	OG0004851		
PSPTO_2931	5.47308980612063	5.82331732622136	-0.35022752010073	nonDEG	OG0005757		
PSPTO_2932	2.50597229889489	2.65817345091259	-0.1522011520177	nonDEG	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
PSPTO_2933	5.83226387070438	6.75701308017179	-0.92474920946741	nonDEG	OG0000069	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
PSPTO_2934	4.16297647246218	2.64921852926167	1.51375794320051	nonDEG	OG0000704	K06350	kipA; antagonist of KipI
PSPTO_2935	4.41847682880826	2.48928261932051	1.92919420948775	up	OG0004344		
PSPTO_2936	4.93218556440085	2.90282781048473	2.02935775391612	up	OG0000416	K07160	UPF0271 protein
PSPTO_2937	3.93723003315786	4.06648960524383	-0.12925957208597	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
PSPTO_2938	1.96685194647765	2.55793751676206	-0.59108557028441	nonDEG	OG0000006		
PSPTO_2939	5.69423262960981	6.95368699041605	-1.25945436080624	down	OG0005926		
PSPTO_2941	2.68431035220071	3.12564852481991	-0.4413381726192	nonDEG	OG0003777	K12508	fcs; feruloyl-CoA synthase [EC:6.2.1.34]
PSPTO_2943	4.79886367544715	3.23772078191741	1.56114289352974	up	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_2944	2.42623403537196	0.938289927779026	1.48794410759293	nonDEG	OG0002936	K18383	trans-feruloyl-CoA hydratase / vanillin synthase [EC:4.2.1.101 4.1.2.41]
PSPTO_2945	6.17728798133442	6.86670560199627	-0.689417620661851	nonDEG	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
PSPTO_2947	3.54124920021563	2.99247430794151	0.54877489227412	nonDEG	OG0000061	K08369	ydjE; MFS transporter, putative metabolite:H+ symporter
PSPTO_2949	2.69553020487504	2.10805794934018	0.58747225553486	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_2950	3.7493180976904	1.76561483641463	1.98370326127577	nonDEG	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_2951	5.99066434417494	5.37125351159051	0.61941083258443	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_2952	7.94107750327803	5.43858651369498	2.50249098958305	up	OG0003767		
PSPTO_2954	2.75651465190192	1.32140156269747	1.43511308920445	nonDEG	OG0000020	K07506	AraC family transcriptional regulator
PSPTO_2955	7.661523712955	6.9999185830453	0.6616051299097	nonDEG	OG0000020	K07506	AraC family transcriptional regulator
PSPTO_2960	2.85241888004234	1.99243184257828	0.85998703746406	nonDEG	OG0006501	K21949	sbnA; N-(2-amino-2-carboxyethyl)-L-glutamate synthase [EC:2.5.1.140]
PSPTO_2961	3.00739439734331	1.71739903250012	1.28999536484319	nonDEG	OG0001633	K10531	pvdA; L-ornithine N5-monooxygenase [EC:1.14.13.195 1.14.13.196]
PSPTO_2962	1.80726483114439	0.426806818825501	1.38045801231889	nonDEG	OG0006443	K01999	livK; branched-chain amino acid transport system substrate-binding protein
PSPTO_2966	6.58016316363268	6.72885611291416	-0.148692949281481	nonDEG	OG0003295		
PSPTO_2968	1.88366035753106	2.14181229458049	-0.25815193704943	nonDEG	OG0002553	K19745	acuI; acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]
PSPTO_2969	1.06762441713617	1.45200941022882	-0.38438499309265	nonDEG	OG0000473	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
PSPTO_2971	1.45778931438147	3.08472516947001	-1.62693585508854	nonDEG	OG0000138		
PSPTO_2972	6.74042372891284	6.68428158725717	0.0561421416556698	nonDEG	OG0000392	K00459	ncd2; nitronate monooxygenase [EC:1.13.12.16]
PSPTO_2973	7.38301860189771	7.28197109724652	0.101047504651191	nonDEG	OG0001396	K02020	modA; molybdate transport system substrate-binding protein
PSPTO_2974	2.55405212146409	3.11452236482901	-0.56047024336492	nonDEG	OG0000272	K02018	modB; molybdate transport system permease protein
PSPTO_2975	5.08935867177985	6.23145384272541	-1.14209517094556	down	OG0001959	K02017	modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]
PSPTO_2976	6.19283322245218	4.52589368819921	1.66693953425297	up	OG0001511	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
PSPTO_2977	3.44813901627797	5.43171201980299	-1.98357300352502	down	OG0005656		
PSPTO_2978	4.40720926684986	4.39154824648428	0.01566102036558	nonDEG	OG0001968	K21712	gbpA; N-acetylglucosamine-binding protein A
PSPTO_2980	4.4431900164167	4.59694199936113	-0.15375198294443	nonDEG	OG0001402		
PSPTO_2981	3.24267156606214	4.54473866965328	-1.30206710359114	nonDEG	OG0000620	K09020	rutB; ureidoacrylate peracid hydrolase [EC:3.5.1.110]
PSPTO_2982	6.1429489072135	5.25197566602824	0.89097324118526	nonDEG	OG0004073		
PSPTO_2984	2.30390829339473	3.51651495353273	-1.212606660138	nonDEG	OG0000108	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]
PSPTO_2985	4.1956862526774	2.04356833663193	2.15211791604547	nonDEG	OG0000155		
PSPTO_2987	1.68216533603894	1.2351092023024	0.44705613373654	nonDEG	OG0003265	K01999	livK; branched-chain amino acid transport system substrate-binding protein
PSPTO_2992	3.25397423111577	4.61866855044661	-1.36469431933084	nonDEG	OG0000155		
PSPTO_2995	1.49761616624267	-0.335244511460867	1.83286067770354	nonDEG	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
PSPTO_2996	3.53314628128964	-0.403869907310848	3.93701618860049	up	OG0002473	K10439	rbsB; ribose transport system substrate-binding protein
PSPTO_2997	6.50568948783475	5.85789095003974	0.64779853779501	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
PSPTO_2998	7.65337141278316	6.99065968944765	0.66271172333551	nonDEG	OG0005384		
PSPTO_2999	2.03498192438153	3.5313038561805	-1.49632193179897	nonDEG			
PSPTO_3000	5.45266303684828	1.723436229859	3.72922680698928	up	OG0004601		
PSPTO_3001	6.58518877084613	4.06325233898065	2.52193643186548	up	OG0004351	K02529	lacI; LacI family transcriptional regulator
PSPTO_3002	6.0105629203066	5.5153998068358	0.4951631134708	nonDEG	OG0001719	K01805	xylA; xylose isomerase [EC:5.3.1.5]
PSPTO_3003	4.46916747579976	4.33221669756133	0.13695077823843	nonDEG	OG0002754	K10543	xylF; D-xylose transport system substrate-binding protein
PSPTO_3004	1.5496616660905	3.76319515750273	-2.21353349141223	down	OG0000045	K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]
PSPTO_3005	3.27395160587397	2.63888482383362	0.63506678204035	nonDEG	OG0003067	K10544	xylH; D-xylose transport system permease protein
PSPTO_3006	2.58976998679665	2.88923217711379	-0.29946219031714	nonDEG	OG0003751		
PSPTO_3007	1.88696383289421	3.18768361657017	-1.30071978367596	nonDEG	OG0002598	K00274	MAO; monoamine oxidase [EC:1.4.3.4]
PSPTO_3011	3.70332751168726	3.51784378194754	0.18548372973972	nonDEG	OG0000332	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
PSPTO_3016	3.97313970054773	3.50158727224715	0.47155242830058	nonDEG	OG0001400		
PSPTO_3017	3.30490768955426	5.63989275570988	-2.33498506615562	down	OG0002457	K02529	lacI; LacI family transcriptional regulator
PSPTO_3018	5.4175055539293	3.8669937007832	1.5505118531461	up	OG0001311	K03335	iolE; inosose dehydratase [EC:4.2.1.44]
PSPTO_3019	4.21287153472758	2.207515231667	2.00535630306058	nonDEG	OG0000490		
PSPTO_3020	5.67837431254119	3.20960005480032	2.46877425774087	up	OG0000268	K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
PSPTO_3021	7.40920676774031	7.0347242608777	0.37448250686261	nonDEG	OG0004569		
PSPTO_3022	4.17686835650278	6.19453210805446	-2.01766375155168	down	OG0000980	K00995	pgsA; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
PSPTO_3023	6.40506960143341	6.38181915663606	0.0232504447973501	nonDEG	OG0000981	K03703	uvrC; excinuclease ABC subunit C
PSPTO_3024	7.61086805220094	7.40084420109973	0.21002385110121	nonDEG	OG0000009	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
PSPTO_3025	4.05629542711564	1.96881439472124	2.0874810323944	nonDEG	OG0002261		
PSPTO_3026	6.64034413217441	7.04904436213564	-0.40870022996123	nonDEG	OG0004353		
PSPTO_3027	7.27420006486662	5.11542418224144	2.15877588262518	up	OG0000597	K01626	E2.5.1.54; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
PSPTO_3028	5.77224456240974	7.89253499401239	-2.12029043160265	down	OG0000093	K03769	ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
PSPTO_3029	4.3000177360334	6.13203786579361	-1.83202012976021	down	OG0000419	K13893	yejA; microcin C transport system substrate-binding protein
PSPTO_3030	1.54335426601024	3.81236457178124	-2.269010305771	down	OG0001009	K13894	yejB; microcin C transport system permease protein
PSPTO_3031	1.14804784875274	4.3000163875637	-3.15196853881096	down	OG0001008	K13895	yejE; microcin C transport system permease protein
PSPTO_3032	5.79962434798249	5.51738921634242	0.28223513164007	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
PSPTO_3033	5.55829716279557	5.862315692199	-0.30401852940343	nonDEG	OG0000075	K02454	gspE; general secretion pathway protein E
PSPTO_3034	2.9510431726546	5.24201507211514	-2.29097189946054	down	OG0000093	K03769	ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
PSPTO_3035	8.93093797222386	7.43456976632771	1.49636820589615	up	OG0000817	K01835	pgm; phosphoglucomutase [EC:5.4.2.2]
PSPTO_3036	5.2549274420379	5.59605709599899	-0.34112965396109	nonDEG	OG0002933		
PSPTO_3037	2.15255005313325	3.29042768037617	-1.13787762724292	nonDEG	OG0003300		
PSPTO_3038	2.81250865266519	3.70206672458737	-0.88955807192218	nonDEG	OG0003301		
PSPTO_3039	6.94006132244513	7.29864749576371	-0.35858617331858	nonDEG	OG0002382		
PSPTO_3040	5.27721534412723	7.39529845071422	-2.11808310658699	down	OG0000807		
PSPTO_3041	1.66825914307254	2.03907351816391	-0.37081437509137	nonDEG			
PSPTO_3043	1.08559116924925	3.09877334447185	-2.0131821752226	nonDEG	OG0002190	K01081	E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]
PSPTO_3046	5.44173122505681	4.90481486336561	0.5369163616912	nonDEG	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
PSPTO_3047	4.61161387382543	3.48065069835759	1.13096317546784	nonDEG	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
PSPTO_3049	3.77699704447753	4.48493998267959	-0.70794293820206	nonDEG	OG0000115	K10439	rbsB; ribose transport system substrate-binding protein
PSPTO_3050	6.2454797584379	5.76546887750655	0.480010880931349	nonDEG	OG0000543	K14063	feaR; AraC family transcriptional regulator, positive regulator of tynA and feaB
PSPTO_3054	2.0683867073647	1.99946240437085	0.06892430299385	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
PSPTO_3057	3.82595355685568	3.77135611289111	0.0545974439645698	nonDEG	OG0001916		
PSPTO_3058	1.65969062081014	2.24411897910784	-0.5844283582977	nonDEG	OG0004526	K02002	proX; glycine betaine/proline transport system substrate-binding protein
PSPTO_3060	2.54386134448516	1.06380796852324	1.48005337596192	nonDEG	OG0000581	K02000	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
PSPTO_3061	5.04448962732984	3.71539844458662	1.32909118274322	nonDEG	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
PSPTO_3062	5.74732625731332	5.07627717463511	0.67104908267821	nonDEG	OG0001159	K00479	gbcA; glycine betaine catabolism A
PSPTO_3063	1.74093525491911	1.85371339939559	-0.11277814447648	nonDEG	OG0000164	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
PSPTO_3064	2.87695629686593	2.66578138339273	0.2111749134732	nonDEG	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
PSPTO_3065	5.40687074472239	5.47158405659164	-0.0647133118692498	nonDEG	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
PSPTO_3066	1.86577759463897	2.43695757821051	-0.57117998357154	nonDEG	OG0000405		
PSPTO_3067	7.42934754269278	6.82855702238794	0.60079052030484	nonDEG	OG0003900		
PSPTO_3068	2.0707386850283	3.28614165064358	-1.21540296561528	nonDEG	OG0001939		
PSPTO_3069	5.41484500638535	4.92000439495498	0.494840611430369	nonDEG	OG0000525	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
