	WP_id	cds	OG	KO id	KO description
Leaf404|2109	WP_056032270.1	cds2236	OG0000933	K05595	marC; multiple antibiotic resistance protein
Leaf404|2110	WP_056032276.1	cds2237	OG0001767		
Leaf404|2111	WP_056032278.1	cds2238	OG0000217	K02656	pilF; type IV pilus assembly protein PilF
Leaf404|2112	WP_056032284.1	cds2239	OG0001011	K07114	yfbK; Ca-activated chloride channel homolog
Leaf404|2113	WP_056032293.1	cds2240	OG0001011	K07114	yfbK; Ca-activated chloride channel homolog
Leaf404|2114	WP_056032296.1	cds2241	OG0007584		
Leaf404|2115	WP_056032303.1	cds2242	OG0000260		
Leaf404|2116	WP_056032305.1	cds2243	OG0000151	K03924	moxR; MoxR-like ATPase [EC:3.6.3.-]
Leaf404|2117	WP_056032307.1	cds2244	OG0003720		
Leaf404|2118	WP_056032313.1	cds2245	OG0000302	K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]
Leaf404|2119	WP_056032315.1	cds2246	OG0006943		
Leaf404|2120	WP_056032318.1	cds2247	OG0007585		
Leaf404|2121	WP_056032321.1	cds2248			
Leaf404|2122	WP_056032323.1	cds2249	OG0004477		
Leaf404|2123	WP_056032326.1	cds2250	OG0005504		
Leaf404|2124	WP_056032328.1	cds2251			
Leaf404|2125	WP_056032331.1	cds2252	OG0001630	K07222	putative flavoprotein involved in K+ transport
Leaf404|2126	WP_056032334.1	cds2253	OG0002227	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Leaf404|2127	WP_056032336.1	cds2254	OG0001053		
Leaf404|2128	WP_056032339.1	cds2255	OG0001636	K01886	QARS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
Leaf404|2129	WP_056032341.1	cds2256	OG0000098	K01684	dgoD; galactonate dehydratase [EC:4.2.1.6]
Leaf404|2130	WP_056032345.1	cds2257	OG0001437	K03841	FBP; fructose-1,6-bisphosphatase I [EC:3.1.3.11]
Leaf404|2131	WP_056032347.1	cds2258	OG0000407	K00928	lysC; aspartate kinase [EC:2.7.2.4]
Leaf404|2132	WP_056032350.1	cds2259	OG0001543	K22310	olsB; L-ornithine Nalpha-acyltransferase [EC:2.3.2.30]
Leaf404|2133	WP_056032352.1	cds2260	OG0000092	K03671	trxA; thioredoxin 1
Leaf404|2134	WP_056032355.1	cds2261	OG0005762		
Leaf404|2135	WP_056032358.1	cds2262			
Leaf404|2136	WP_056032361.1	cds2264	OG0000375	K09808	lolC_E; lipoprotein-releasing system permease protein
Leaf404|2137	WP_056032364.1	cds2265	OG0000134	K01697	CBS; cystathionine beta-synthase [EC:4.2.1.22]
Leaf404|2138	WP_056032366.1	cds2266			
Leaf404|2139	WP_056032368.1	cds2267			
Leaf404|2140	WP_056032371.1	cds2268	OG0003206		
Leaf404|2141	WP_056032374.1	cds2269	OG0003206		
Leaf404|2142	WP_056032377.1	cds2271	OG0005289		
Leaf404|2143	WP_056032380.1	cds2275	OG0001169	K03650	mnmE; tRNA modification GTPase [EC:3.6.-.-]
Leaf404|2144	WP_056032383.1	cds2276			
Leaf404|2145	WP_056032386.1	cds2277	OG0007586		
Leaf404|2146	WP_056032390.1	cds2278	OG0001995	K01262	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
Leaf404|2147	WP_056032392.1	cds2279	OG0007587		
Leaf404|2148	WP_056032395.1	cds2280			
Leaf404|2149	WP_056032398.1	cds2281	OG0001511	K03168	topA; DNA topoisomerase I [EC:5.99.1.2]
Leaf404|2150	WP_056032401.1	cds2282	OG0000669	K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
Leaf404|2151	WP_056032404.1	cds2283			
Leaf404|2152	WP_056032408.1	cds2284			
Leaf404|2153	WP_056032411.1	cds2285	OG0000444	K07001	NTE family protein
Leaf404|2154	WP_056032414.1	cds2288	OG0001068	K03575	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
Leaf404|2155	WP_056032417.1	cds2289	OG0005577		
Leaf404|2156	WP_056032420.1	cds2290	OG0000058	K00874	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
Leaf404|2157	WP_056032424.1	cds2291	OG0000093	K03769	ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
Leaf404|2158	WP_056032427.1	cds2292	OG0000392	K00459	ncd2; nitronate monooxygenase [EC:1.13.12.16]
Leaf404|2159	WP_056032431.1	cds2293	OG0000608	K03207	wcaH; colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
Leaf404|2160	WP_056032433.1	cds2294	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
Leaf404|2161	WP_056032435.1	cds2295	OG0004718		
Leaf404|2162	WP_056032438.1	cds2296	OG0000158	K19577	ydhP; MFS transporter, DHA1 family, inner membrane transport protein
Leaf404|2163	WP_056032440.1	cds2297			
Leaf404|2164	WP_056032442.1	cds2298	OG0000616	K03644	lipA; lipoyl synthase [EC:2.8.1.8]
Leaf404|2165	WP_056032449.1	cds2299	OG0000082	K11103	dctA; aerobic C4-dicarboxylate transport protein
Leaf404|2166	WP_056032452.1	cds2301	OG0001902	K07260	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
Leaf404|2167	WP_056032455.1	cds2302	OG0001918		
Leaf404|2168	WP_056032459.1	cds2303			
Leaf404|2169	WP_056032462.1	cds2304	OG0001616		
Leaf404|2170	WP_056032465.1	cds2305			
Leaf404|2171	WP_056032469.1	cds2306			
Leaf404|2172	WP_056032471.1	cds2307	OG0003098	K06978	uncharacterized protein
Leaf404|2173	WP_056032474.1	cds2308	OG0002526	K18828	mvpA; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
Leaf404|2174	WP_056032477.1	cds2309	OG0007001		
Leaf404|2175	WP_056032480.1	cds2310	OG0005154	K01641	E2.3.3.10; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
Leaf404|2176	WP_056032483.1	cds2311	OG0000746	K01256	pepN; aminopeptidase N [EC:3.4.11.2]
Leaf404|2177	WP_056032486.1	cds2312			
Leaf404|2178	WP_056032490.1	cds2314	OG0000582	K00560	thyA; thymidylate synthase [EC:2.1.1.45]
Leaf404|2179	WP_056032493.1	cds2315	OG0004691		
Leaf404|2180	WP_056032496.1	cds2316	OG0001568	K16147	glgE; starch synthase (maltosyl-transferring) [EC:2.4.99.16]
Leaf404|2181	WP_056032499.1	cds2317	OG0005560		
Leaf404|2182	WP_056032502.1	cds2318	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf404|2183	WP_056032505.1	cds2320	OG0000240		
Leaf404|2184	WP_056032508.1	cds2321	OG0003186		
Leaf404|2185	WP_056032511.1	cds2322	OG0002325		
Leaf404|2186	WP_056032514.1	cds2323	OG0000273	K10778	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
Leaf404|2187	WP_056032517.1	cds2324	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
Leaf404|2188	WP_056032520.1	cds2325	OG0007588		
Leaf404|2189	WP_056032523.1	cds2326			
Leaf404|2190	WP_056032526.1	cds2327	OG0001845	K01585	speA; arginine decarboxylase [EC:4.1.1.19]
Leaf404|2191	WP_056032529.1	cds2328			
Leaf404|2192	WP_056032532.1	cds2329	OG0003702	K00949	thiN; thiamine pyrophosphokinase [EC:2.7.6.2]
Leaf404|2193	WP_056032535.1	cds2330	OG0001330	K00798	MMAB; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
Leaf404|2194	WP_056032538.1	cds2331	OG0004715		
Leaf404|2195	WP_056032541.1	cds2332	OG0000267	K13573	pafC; proteasome accessory factor C
Leaf404|2196	WP_056032544.1	cds2333			
Leaf404|2197	WP_056032547.1	cds2335			
Leaf404|2198	WP_056032550.1	cds2337	OG0007589		
Leaf404|2199	WP_056032553.1	cds1927	OG0001254	K02395	flgJ; flagellar protein FlgJ
Leaf404|2200	WP_056032556.1	cds1941	OG0005764	K03179	ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
Leaf404|2201	WP_056032559.1	cds1958			
Leaf404|2202	WP_056032564.1	cds2004	OG0001484		
Leaf404|2203	WP_056032567.1	cds2022	OG0007590		
Leaf404|2204	WP_056032570.1	cds2077	OG0005571		
Leaf404|2205	WP_056032573.1	cds2134	OG0005509		
Leaf404|2206	WP_056032576.1	cds2140	OG0001043	K01129	dgt; dGTPase [EC:3.1.5.1]
Leaf404|2207	WP_056032580.1	cds2157	OG0003678		
Leaf404|2208	WP_056032586.1	cds2169	OG0001898	K07032	uncharacterized protein
Leaf404|2209	WP_056032589.1	cds2182			
Leaf404|2210	WP_056032595.1	cds2216			
Leaf404|2211	WP_056032600.1	cds2263	OG0004694		
Leaf404|2212	WP_056032603.1	cds2272			
Leaf404|2213	WP_056032608.1	cds2287			
Leaf404|2214	WP_056032610.1	cds2300	OG0005530		
Leaf404|2215	WP_056032612.1	cds2319	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf404|2216	WP_056032614.1	cds2334	OG0007591		
Leaf404|2217	WP_056032617.1	cds2340	OG0003953	K00965	galT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
Leaf404|2218	WP_056032620.1	cds2341	OG0002812	K00849	galK; galactokinase [EC:2.7.1.6]
Leaf404|2219	WP_056032622.1	cds2342	OG0000083	K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]
Leaf404|2220	WP_056032625.1	cds2343	OG0001265	K00615	E2.2.1.1; transketolase [EC:2.2.1.1]
Leaf404|2221	WP_056032628.1	cds2344	OG0001390	K00615	E2.2.1.1; transketolase [EC:2.2.1.1]
Leaf404|2222	WP_056032631.1	cds2345	OG0000309	K00616	E2.2.1.2; transaldolase [EC:2.2.1.2]
Leaf404|2223	WP_056032633.1	cds2346	OG0004628	K01235	aguA; alpha-glucuronidase [EC:3.2.1.139]
Leaf404|2224	WP_056032636.1	cds2347	OG0001613		
Leaf404|2225	WP_056032639.1	cds2348	OG0003138	K01181	E3.2.1.8; endo-1,4-beta-xylanase [EC:3.2.1.8]
Leaf404|2226	WP_056032641.1	cds2349	OG0001475	K03292	TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family
Leaf404|2227	WP_056032645.1	cds2351	OG0003623	K09955	uncharacterized protein
Leaf404|2228	WP_056032648.1	cds2352	OG0000608	K03207	wcaH; colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
Leaf404|2229	WP_056032652.1	cds2354	OG0000172	K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
Leaf404|2230	WP_056032654.1	cds2355	OG0000122	K14393	actP; cation/acetate symporter
Leaf404|2231	WP_056032657.1	cds2356	OG0000743	K01785	galM; aldose 1-epimerase [EC:5.1.3.3]
Leaf404|2232	WP_056032661.1	cds2357	OG0003126	K01804	araA; L-arabinose isomerase [EC:5.3.1.4]
Leaf404|2233	WP_056032664.1	cds2358	OG0000491	K08964	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
Leaf404|2234	WP_056032667.1	cds2359			
Leaf404|2235	WP_056032670.1	cds2360	OG0002088	K00853	araB; L-ribulokinase [EC:2.7.1.16]
Leaf404|2236	WP_056032673.1	cds2361	OG0004659		
Leaf404|2237	WP_056032676.1	cds2362	OG0000146	K05349	bglX; beta-glucosidase [EC:3.2.1.21]
Leaf404|2238	WP_056032679.1	cds2363	OG0000384		
Leaf404|2239	WP_056032682.1	cds2364	OG0004774		
Leaf404|2240	WP_056032685.1	cds2365	OG0005551		
Leaf404|2241	WP_056032689.1	cds2368	OG0001866	K15922	yihQ; sulfoquinovosidase [EC:3.2.1.199]
Leaf404|2242	WP_056032692.1	cds2369	OG0003599	K07407	E3.2.1.22B; alpha-galactosidase [EC:3.2.1.22]
Leaf404|2243	WP_056032695.1	cds2371	OG0003727		
Leaf404|2244	WP_056032699.1	cds2372	OG0004774		
Leaf404|2245	WP_056032703.1	cds2374	OG0000408	K07214	fes; enterochelin esterase and related enzymes
Leaf404|2246	WP_056032705.1	cds2375	OG0001353	K01198	xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]
Leaf404|2247	WP_056032709.1	cds2376			
Leaf404|2248	WP_056032712.1	cds2378	OG0002303	K15923	AXY8; alpha-L-fucosidase 2 [EC:3.2.1.51]
Leaf404|2249	WP_056032716.1	cds2379	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf404|2250	WP_056032719.1	cds2380	OG0003658	K01686	uxuA; mannonate dehydratase [EC:4.2.1.8]
Leaf404|2251	WP_056032722.1	cds2382	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf404|2252	WP_056032725.1	cds2383	OG0001719	K01805	xylA; xylose isomerase [EC:5.3.1.5]
Leaf404|2253	WP_056032728.1	cds2384	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
Leaf404|2254	WP_056032731.1	cds2385	OG0000608	K03207	wcaH; colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
Leaf404|2255	WP_056032735.1	cds2386	OG0000567		
Leaf404|2256	WP_056032738.1	cds2387	OG0004121	K07004	uncharacterized protein
Leaf404|2257	WP_056032743.1	cds2388	OG0004568		
Leaf404|2258	WP_056032746.1	cds2389	OG0002846		
Leaf404|2259	WP_056032753.1	cds2391	OG0000176		
Leaf404|2260	WP_056032756.1	cds2392	OG0000335		
Leaf404|2261	WP_056032759.1	cds2393	OG0000536	K06911	uncharacterized protein
Leaf404|2262	WP_056032762.1	cds2394	OG0000567		
Leaf404|2263	WP_056032765.1	cds2395	OG0004690		
Leaf404|2264	WP_056032768.1	cds2396	OG0000590	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
Leaf404|2265	WP_056032771.1	cds2397	OG0004166		
Leaf404|2266	WP_056032774.1	cds2398	OG0000346	K06999	phospholipase/carboxylesterase
Leaf404|2267	WP_056032777.1	cds2400	OG0000500	K06975	uncharacterized protein
Leaf404|2268	WP_056032780.1	cds2401	OG0002107	K15975	glyoxalase family protein
Leaf404|2269	WP_056032783.1	cds2402	OG0000477	K04047	dps; starvation-inducible DNA-binding protein
Leaf404|2270	WP_056032786.1	cds2403	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Leaf404|2271	WP_056032789.1	cds2405	OG0000300	K00354	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
Leaf404|2272	WP_056032793.1	cds2406	OG0001392	K09932	uncharacterized protein
Leaf404|2273	WP_056032795.1	cds2407	OG0007592		
Leaf404|2274	WP_056032798.1	cds2408	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
Leaf404|2275	WP_056032801.1	cds2409	OG0004472	K01569	oxdD; oxalate decarboxylase [EC:4.1.1.2]
Leaf404|2276	WP_056032803.1	cds2410	OG0001643		
Leaf404|2277	WP_056032806.1	cds2411	OG0000393	K03386	PRDX2_4; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
Leaf404|2278	WP_056032811.1	cds2412	OG0001875		
Leaf404|2279	WP_056032814.1	cds2413	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf404|2280	WP_056032817.1	cds2414	OG0005744		
Leaf404|2281	WP_056032820.1	cds2415			
Leaf404|2282	WP_056032823.1	cds2417			
Leaf404|2283	WP_056032826.1	cds2418			
Leaf404|2284	WP_056032830.1	cds2419	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf404|2285	WP_056032833.1	cds2421	OG0001873	K01400	nprE; bacillolysin [EC:3.4.24.28]
Leaf404|2286	WP_056032836.1	cds2422			
Leaf404|2287	WP_056032839.1	cds2423			
Leaf404|2288	WP_056032842.1	cds2424	OG0000993		
Leaf404|2289	WP_056032848.1	cds2426			
Leaf404|2290	WP_056032852.1	cds2427	OG0000993		
Leaf404|2291	WP_056032855.1	cds2429			
Leaf404|2292	WP_056032858.1	cds2430	OG0000993		
Leaf404|2293	WP_056032861.1	cds2431			
Leaf404|2294	WP_056032864.1	cds2432	OG0000993		
Leaf404|2295	WP_056032868.1	cds2433	OG0000384		
Leaf404|2296	WP_056032871.1	cds2434			
Leaf404|2297	WP_056032873.1	cds2435			
Leaf404|2298	WP_056032876.1	cds2436	OG0001920		
Leaf404|2299	WP_056032880.1	cds2437	OG0001920		
Leaf404|2300	WP_056032883.1	cds2438			
Leaf404|2301	WP_056032885.1	cds2439			
Leaf404|2302	WP_056032887.1	cds2440			
Leaf404|2303	WP_056032890.1	cds2441	OG0000993		
Leaf404|2304	WP_056032893.1	cds2442	OG0000993		
Leaf404|2305	WP_056032898.1	cds2443	OG0000384		
Leaf404|2306	WP_056032899.1	cds2444	OG0001617		
Leaf404|2307	WP_056032902.1	cds2445	OG0001617		
Leaf404|2308	WP_056032906.1	cds2446			
Leaf404|2309	WP_056032910.1	cds2447	OG0000092	K03671	trxA; thioredoxin 1
Leaf404|2310	WP_056032913.1	cds2448	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
Leaf404|2311	WP_056032916.1	cds2449			
Leaf404|2312	WP_056032919.1	cds2450	OG0002746		
Leaf404|2313	WP_056032923.1	cds2451			
Leaf404|2314	WP_056032928.1	cds2452	OG0000229	K00104	glcD; glycolate oxidase [EC:1.1.3.15]
Leaf404|2315	WP_056032931.1	cds2453	OG0001413	K03179	ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
Leaf404|2316	WP_056032935.1	cds2454	OG0000072	K03286	TC.OOP; OmpA-OmpF porin, OOP family
Leaf404|2317	WP_056032938.1	cds2455	OG0005659		
Leaf404|2318	WP_056032940.1	cds2456	OG0000096	K14645	serine protease [EC:3.4.21.-]
Leaf404|2319	WP_056032943.1	cds2457	OG0002314		
Leaf404|2320	WP_056032946.1	cds2458	OG0000380	K03100	lepB; signal peptidase I [EC:3.4.21.89]
Leaf404|2321	WP_056032950.1	cds2459	OG0000944	K00215	dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
Leaf404|2322	WP_056032953.1	cds2460	OG0004724		
Leaf404|2323	WP_056032956.1	cds2461	OG0000397	K03497	parB; chromosome partitioning protein, ParB family
Leaf404|2324	WP_056032960.1	cds2462	OG0000101	K03496	parA; chromosome partitioning protein
Leaf404|2325	WP_056032962.1	cds2463	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf404|2326	WP_056032965.1	cds2464	OG0003640		
Leaf404|2327	WP_056032968.1	cds2465	OG0001356	K07259	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
Leaf404|2328	WP_056032972.1	cds2466	OG0000922	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
Leaf404|2329	WP_056032975.1	cds2467	OG0002551	K01192	E3.2.1.25; beta-mannosidase [EC:3.2.1.25]
Leaf404|2330	WP_056032978.1	cds2468			
Leaf404|2331	WP_056032981.1	cds2469	OG0001894	K06201	cutC; copper homeostasis protein
Leaf404|2332	WP_056032984.1	cds2470	OG0004106	K01444	AGA; N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]
Leaf404|2333	WP_056032987.1	cds2471	OG0001350	K12373	HEXA_B; hexosaminidase [EC:3.2.1.52]
Leaf404|2334	WP_056032990.1	cds2472	OG0002411		
Leaf404|2335	WP_056032993.1	cds2473	OG0000244	K01029	E2.8.3.5B; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
Leaf404|2336	WP_056032996.1	cds2474	OG0000021	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf404|2337	WP_056032999.1	cds2475	OG0000304	K01028	E2.8.3.5A; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
Leaf404|2338	WP_056033002.1	cds2476	OG0000971	K02884	RP-L19; large subunit ribosomal protein L19
Leaf404|2339	WP_056033005.1	cds2477	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf404|2340	WP_056033006.1	cds2478	OG0003170		
Leaf404|2341	WP_056033009.1	cds2479	OG0000384		
Leaf404|2342	WP_056033012.1	cds2480	OG0001042	K02945	RP-S1; small subunit ribosomal protein S1
Leaf404|2343	WP_056033014.1	cds2481	OG0003218		
Leaf404|2344	WP_056033017.1	cds2482	OG0003218		
Leaf404|2345	WP_056033020.1	cds2483	OG0003218		
Leaf404|2346	WP_056033023.1	cds2484	OG0000112	K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
Leaf404|2347	WP_056033026.1	cds2485			
Leaf404|2348	WP_056033029.1	cds2486	OG0000753	K03177	truB; tRNA pseudouridine55 synthase [EC:5.4.99.25]
Leaf404|2349	WP_056033032.1	cds2487	OG0000578	K06153	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf404|2350	WP_056033035.1	cds2488	OG0005614		
Leaf404|2351	WP_056033038.1	cds2489	OG0001024	K09811	ftsX; cell division transport system permease protein
Leaf404|2352	WP_056033041.1	cds2490	OG0000821	K02528	ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
Leaf404|2353	WP_056033044.1	cds2492	OG0000329		
Leaf404|2354	WP_056033046.1	cds2493	OG0000329		
Leaf404|2355	WP_056033050.1	cds2494			
Leaf404|2356	WP_056033056.1	cds2496	OG0001473	K00784	rnz; ribonuclease Z [EC:3.1.26.11]
Leaf404|2357	WP_056033058.1	cds2497	OG0000832	K02428	rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
Leaf404|2358	WP_056033060.1	cds2498	OG0002858	K07052	uncharacterized protein
Leaf404|2359	WP_056033063.1	cds2499	OG0000494		
Leaf404|2360	WP_056033065.1	cds2500	OG0001052	K02837	prfC; peptide chain release factor 3
Leaf404|2361	WP_056033068.1	cds2501	OG0005765		
Leaf404|2362	WP_056033071.1	cds2502			
Leaf404|2363	WP_056033074.1	cds2503			
Leaf404|2364	WP_056033078.1	cds2504			
Leaf404|2365	WP_056033081.1	cds2505	OG0000049	K00253	IVD; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
Leaf404|2366	WP_056033084.1	cds2506	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf404|2367	WP_056033087.1	cds2507	OG0003968	K07164	uncharacterized protein
Leaf404|2368	WP_056033090.1	cds2508	OG0001585		
Leaf404|2369	WP_056033093.1	cds2509	OG0001044	K10716	kch; voltage-gated potassium channel
Leaf404|2370	WP_056033096.1	cds2510			
Leaf404|2371	WP_056033099.1	cds2511	OG0000384		
Leaf404|2372	WP_056033102.1	cds2512	OG0000384		
Leaf404|2373	WP_056033105.1	cds2513	OG0000225	K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
Leaf404|2374	WP_056033108.1	cds2514	OG0000271	K00162	PDHB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
Leaf404|2375	WP_056033111.1	cds2515	OG0000637	K08994	yneE; ion channel-forming bestrophin family protein
Leaf404|2376	WP_056033114.1	cds2516	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf404|2377	WP_056033117.1	cds2517			
Leaf404|2378	WP_056033120.1	cds2518	OG0001249	K12297	rlmL; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
Leaf404|2379	WP_056033123.1	cds2519	OG0002926		
Leaf404|2380	WP_056033126.1	cds2520	OG0005536		
Leaf404|2381	WP_056033132.1	cds2523	OG0000970	K01881	PARS; prolyl-tRNA synthetase [EC:6.1.1.15]
Leaf404|2382	WP_056033135.1	cds2524	OG0001606		
Leaf404|2383	WP_056033138.1	cds2526	OG0001309	K03322	mntH; manganese transport protein
Leaf404|2384	WP_056033141.1	cds2528	OG0000675	K03686	dnaJ; molecular chaperone DnaJ
Leaf404|2385	WP_056033145.1	cds2529	OG0007593		
Leaf404|2386	WP_056033148.1	cds2530	OG0001298	K09781	uncharacterized protein
Leaf404|2387	WP_056033151.1	cds2531			
Leaf404|2388	WP_056033154.1	cds2532	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
Leaf404|2389	WP_056033157.1	cds2534	OG0001668	K02836	prfB; peptide chain release factor 2
Leaf404|2390	WP_056033161.1	cds2535	OG0000384		
Leaf404|2391	WP_056033164.1	cds2536			
Leaf404|2392	WP_056033167.1	cds2537	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf404|2393	WP_056033170.1	cds2538	OG0007594		
Leaf404|2394	WP_056033174.1	cds2539			
Leaf404|2395	WP_056033177.1	cds2540	OG0003731		
Leaf404|2396	WP_056033183.1	cds2542			
Leaf404|2397	WP_056033186.1	cds2543	OG0000575	K13888	macA; membrane fusion protein, macrolide-specific efflux system
Leaf404|2398	WP_056033189.1	cds2544	OG0000308	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf404|2399	WP_056033192.1	cds2545	OG0000308	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf404|2400	WP_056033196.1	cds2546			
Leaf404|2401	WP_056033199.1	cds2547	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf404|2402	WP_056033201.1	cds2548	OG0000422	K00526	E1.17.4.1B; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
Leaf404|2403	WP_056033204.1	cds2549	OG0000437	K00525	E1.17.4.1A; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
Leaf404|2404	WP_056033206.1	cds2550	OG0000529	K18555	qnr; fluoroquinolone resistance protein
Leaf404|2405	WP_056033209.1	cds2551			
Leaf404|2406	WP_056033212.1	cds2552	OG0000016	K07729	putative transcriptional regulator
