KO	category-1	category-2	category-3	category-4	N of genes
K03550	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]	1
K03551	Genetic Information Processing	Homologous recombination	Homologous recombination	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]	1
K03551	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]	1
K03553	Genetic Information Processing	Homologous recombination	Homologous recombination	recA; recombination protein RecA	1
K03553	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recA; recombination protein RecA	1
K03555	Genetic Information Processing	Mismatch repair	Mismatch repair	mutS; DNA mismatch repair protein MutS	1
K03555	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutS; DNA mismatch repair protein MutS	1
K03557	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03557	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03557	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03557	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03558	Not Included in Pathway or Brite	General function prediction only	General function prediction only	cvpA; membrane protein required for colicin V production	1
K03559	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	exbD; biopolymer transport protein ExbD	5
K03561	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	exbB; biopolymer transport protein ExbB	1
K03562	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tolQ; biopolymer transport protein TolQ	4
K03563	Environmental Information Processing	Two-component system	Two-component system	csrA; carbon storage regulator	1
K03563	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	csrA; carbon storage regulator	1
K03563	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	csrA; carbon storage regulator	1
K03563	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	csrA; carbon storage regulator	1
K03563	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	csrA; carbon storage regulator	1
K03564	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]	1
K03566	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4
K03566	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4
K03569	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	mreB; rod shape-determining protein MreB and related proteins	1
K03569	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	mreB; rod shape-determining protein MreB and related proteins	1
K03569	Brite Hierarchies	Prokaryotic defense system [BR:ko02048]	Prokaryotic defense system [BR:ko02048]	mreB; rod shape-determining protein MreB and related proteins	1
K03570	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	mreC; rod shape-determining protein MreC	1
K03572	Genetic Information Processing	Mismatch repair	Mismatch repair	mutL; DNA mismatch repair protein MutL	1
K03572	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutL; DNA mismatch repair protein MutL	1
K03574	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	3
K03575	Genetic Information Processing	Base excision repair	Base excision repair	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	1
K03575	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	1
K03576	Brite Hierarchies	Transcription factors [BR:ko03000]	Transcription factors [BR:ko03000]	metR; LysR family transcriptional regulator, regulator for metE and metH	1
K03578	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]	1
K03580	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	hepA; ATP-dependent helicase HepA [EC:3.6.4.-]	1
K03581	Genetic Information Processing	Homologous recombination	Homologous recombination	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	1
K03581	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	1
K03582	Genetic Information Processing	Homologous recombination	Homologous recombination	recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	1
K03582	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	1
K03583	Genetic Information Processing	Homologous recombination	Homologous recombination	recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	1
K03583	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	1
K03584	Genetic Information Processing	Homologous recombination	Homologous recombination	recO; DNA repair protein RecO (recombination protein O)	1
K03584	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recO; DNA repair protein RecO (recombination protein O)	1
K03585	Human Diseases	Cationic antimicrobial peptide (CAMP) resistance	Cationic antimicrobial peptide (CAMP) resistance	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	2
K03585	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	2
K03585	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	2
K03585	Brite Hierarchies	Antimicrobial resistance genes [BR:ko01504]	Antimicrobial resistance genes [BR:ko01504]	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	2
K03585	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	2
K03586	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsL; cell division protein FtsL	1
K03587	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Human Diseases	beta-Lactam resistance	beta-Lactam resistance	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03587	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03588	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsW, spoVE; cell division protein FtsW	2
K03588	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsW, spoVE; cell division protein FtsW	2
K03588	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	ftsW, spoVE; cell division protein FtsW	2
K03589	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsQ; cell division protein FtsQ	1
K03589	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsQ; cell division protein FtsQ	1
K03590	Cellular Processes	Cell cycle - Caulobacter	Cell cycle - Caulobacter	ftsA; cell division protein FtsA	1
K03590	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsA; cell division protein FtsA	1
K03590	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	ftsA; cell division protein FtsA	1
K03591	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	ftsN; cell division protein FtsN	1
K03593	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning	1
K03593	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning	1
K03594	Metabolism	Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	bfr; bacterioferritin [EC:1.16.3.1]	2
K03595	Brite Hierarchies	Mitochondrial biogenesis [BR:ko03029]	Mitochondrial biogenesis [BR:ko03029]	era, ERAL1; GTPase	1
K03595	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	era, ERAL1; GTPase	1
K03596	Human Diseases	Legionellosis	Legionellosis	lepA; GTP-binding protein LepA	1
K03599	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	sspA, mglA; stringent starvation protein A	1
K03599	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	sspA, mglA; stringent starvation protein A	1
K03600	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	sspB; stringent starvation protein B	1
K03601	Genetic Information Processing	Mismatch repair	Mismatch repair	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1
K03601	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1
K03606	Cellular Processes	Biofilm formation - Vibrio cholerae	Biofilm formation - Vibrio cholerae	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	1
K03608	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	minE; cell division topological specificity factor	1
K03608	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	minE; cell division topological specificity factor	1
K03609	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	minD; septum site-determining protein MinD	1
K03609	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	minD; septum site-determining protein MinD	1
K03610	Brite Hierarchies	Chromosome and associated proteins [BR:ko03036]	Chromosome and associated proteins [BR:ko03036]	minC; septum site-determining protein MinC	1
K03610	Brite Hierarchies	Cytoskeleton proteins [BR:ko04812]	Cytoskeleton proteins [BR:ko04812]	minC; septum site-determining protein MinC	1
K03611	Brite Hierarchies	Chaperones and folding catalysts [BR:ko03110]	Chaperones and folding catalysts [BR:ko03110]	dsbB; disulfide bond formation protein DsbB	1
K03616	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	rnfB; Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.2.1.2]	1
K03624	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	greA; transcription elongation factor GreA	2
K03625	Brite Hierarchies	Ribosome biogenesis [BR:ko03009]	Ribosome biogenesis [BR:ko03009]	nusB; N utilization substance protein B	1
K03625	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	nusB; N utilization substance protein B	1
K03628	Genetic Information Processing	RNA degradation	RNA degradation	rho; transcription termination factor Rho	1
K03628	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	rho; transcription termination factor Rho	1
K03628	Brite Hierarchies	Transcription machinery [BR:ko03021]	Transcription machinery [BR:ko03021]	rho; transcription termination factor Rho	1
K03629	Genetic Information Processing	Homologous recombination	Homologous recombination	recF; DNA replication and repair protein RecF	1
K03629	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recF; DNA replication and repair protein RecF	1
K03630	Not Included in Pathway or Brite	Replication and repair	Replication and repair	radC; DNA repair protein RadC	1
K03631	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recN; DNA repair protein RecN (Recombination protein N)	1
K03634	Not Included in Pathway or Brite	Structural proteins	Structural proteins	lolA; outer membrane lipoprotein carrier protein	1
K03635	Metabolism	Folate biosynthesis	Folate biosynthesis	MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]	2
K03635	Genetic Information Processing	Sulfur relay system	Sulfur relay system	MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]	2
K03637	Metabolism	Folate biosynthesis	Folate biosynthesis	moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	2
K03637	Genetic Information Processing	Sulfur relay system	Sulfur relay system	moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	2
K03639	Metabolism	Folate biosynthesis	Folate biosynthesis	moaA, CNX2; GTP 3,8-cyclase [EC:4.1.99.22]	2
K03639	Genetic Information Processing	Sulfur relay system	Sulfur relay system	moaA, CNX2; GTP 3,8-cyclase [EC:4.1.99.22]	2
K03640	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	pal; peptidoglycan-associated lipoprotein	1
K03641	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	tolB; TolB protein	1
K03642	Not Included in Pathway or Brite	Structural proteins	Structural proteins	rlpA; rare lipoprotein A	1
K03643	Brite Hierarchies	Transporters [BR:ko02000]	Transporters [BR:ko02000]	lptE, rlpB; LPS-assembly lipoprotein	1
K03644	Metabolism	Lipoic acid metabolism	Lipoic acid metabolism	lipA; lipoyl synthase [EC:2.8.1.8]	2
K03648	Genetic Information Processing	Base excision repair	Base excision repair	UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]	1
K03648	Human Diseases	Primary immunodeficiency	Primary immunodeficiency	UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]	1
K03648	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]	1
K03650	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]	1
K03651	Metabolism	Purine metabolism	Purine metabolism	cpdA; 3,5-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	1
K03651	Cellular Processes	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Pseudomonas aeruginosa	cpdA; 3,5-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	1
K03652	Genetic Information Processing	Base excision repair	Base excision repair	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1
K03652	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1
K03655	Genetic Information Processing	Homologous recombination	Homologous recombination	recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]	1
K03655	Brite Hierarchies	DNA repair and recombination proteins [BR:ko03400]	DNA repair and recombination proteins [BR:ko03400]	recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]	1
